# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
6

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
LIFTING_SURFACE,V Tail,0,PSBOOWWNBW,0,0,1,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.123233995736766036e-17, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 6.123233995736766036e-17, 0.000000000000000000e+00, 7.500000000000000000e+00, 0.000000000000000000e+00, 3.260869565217383581e-01, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,6,33
# x,y,z,u,w
4.065644690266024597e+00, 3.749999999999997335e+00, -3.631067547730135736e-01, 2.000000000000000000e+00, 2.765358755368439447e-01
4.011707172180726921e+00, 3.749999999999997335e+00, -3.713040984019026491e-01, 2.000000000000000000e+00, 3.833411826705370173e-01
3.946644805697394620e+00, 3.749999999999996447e+00, -3.805391729175156001e-01, 2.000000000000000000e+00, 5.119898590812432815e-01
3.871146566290595281e+00, 3.749999999999997335e+00, -3.903106160156950000e-01, 2.000000000000000000e+00, 6.610253111644632806e-01
3.787374868041214704e+00, 3.749999999999997335e+00, -3.998164448577370411e-01, 2.000000000000000000e+00, 8.260779943444493956e-01
3.698914642878592396e+00, 3.749999999999997335e+00, -4.080113776039743234e-01, 2.000000000000000000e+00, 1.000000000000000000e+00
3.610265534046131375e+00, 3.749999999999997335e+00, -4.137958945258875532e-01, 2.000000000000000000e+00, 1.173922005655550826e+00
3.525997654789441160e+00, 3.749999999999997335e+00, -4.163011577996130752e-01, 2.000000000000000000e+00, 1.338974688835536719e+00
3.449885274123317025e+00, 3.749999999999997335e+00, -4.151413632013259969e-01, 2.000000000000000000e+00, 1.488010140918756719e+00
3.384345280957842039e+00, 3.749999999999997335e+00, -4.104827174887316632e-01, 2.000000000000000000e+00, 1.616658817329462927e+00
3.330332094156970513e+00, 3.749999999999997335e+00, -4.028880765122080376e-01, 2.000000000000000000e+00, 1.723464124463156111e+00
3.287621087038009815e+00, 3.749999999999997335e+00, -3.930475813148641695e-01, 2.000000000000000000e+00, 1.809302259087018472e+00
3.255320790918171170e+00, 3.749999999999997335e+00, -3.815011137461035706e-01, 2.000000000000000000e+00, 1.876506978997808828e+00
3.232497420721780479e+00, 3.749999999999997335e+00, -3.684784664080369976e-01, 2.000000000000000000e+00, 1.928052851150206637e+00
3.218960568353806728e+00, 3.749999999999997335e+00, -3.540940055203702919e-01, 2.000000000000000000e+00, 1.966968647865119824e+00
3.214951501713359860e+00, 3.749999999999997335e+00, -3.400000000000000244e-01, 2.000000000000000000e+00, 2.000000000000000000e+00
3.218960568353806728e+00, 3.749999999999997335e+00, -3.259059944796299235e-01, 2.000000000000000000e+00, 2.033031352134880176e+00
3.232497420721780923e+00, 3.749999999999997335e+00, -3.115215335919629958e-01, 2.000000000000000000e+00, 2.071947148849793585e+00
3.255320790918170726e+00, 3.749999999999997335e+00, -2.984988862538963672e-01, 2.000000000000000000e+00, 2.123493021002191394e+00
3.287621087038008927e+00, 3.749999999999997335e+00, -2.869524186851358794e-01, 2.000000000000000000e+00, 2.190697740912981306e+00
3.330332094156970513e+00, 3.749999999999997335e+00, -2.771119234877919002e-01, 2.000000000000000000e+00, 2.276535875536843889e+00
3.384345280957842039e+00, 3.749999999999997335e+00, -2.695172825112683301e-01, 2.000000000000000000e+00, 2.383341182670537073e+00
3.449885274123317025e+00, 3.749999999999997335e+00, -2.648586367986740520e-01, 2.000000000000000000e+00, 2.511989859081243281e+00
3.525997654789442048e+00, 3.749999999999997335e+00, -2.636988422003869736e-01, 2.000000000000000000e+00, 2.661025311164463503e+00
3.610265534046131375e+00, 3.749999999999997335e+00, -2.662041054741125512e-01, 2.000000000000000000e+00, 2.826077994344449174e+00
3.698914642878592396e+00, 3.749999999999997335e+00, -2.719886223960257254e-01, 2.000000000000000000e+00, 3.000000000000000000e+00
3.787374868041214704e+00, 3.749999999999997335e+00, -2.801835551422630077e-01, 2.000000000000000000e+00, 3.173922005655550826e+00
3.871146566290594837e+00, 3.749999999999997335e+00, -2.896893839843050489e-01, 2.000000000000000000e+00, 3.338974688835536497e+00
3.946644805697395064e+00, 3.749999999999997335e+00, -2.994608270824844487e-01, 2.000000000000000000e+00, 3.488010140918756719e+00
4.011707172180726921e+00, 3.749999999999997335e+00, -3.086959015980973997e-01, 2.000000000000000000e+00, 3.616658817329462927e+00
4.065644690266022820e+00, 3.749999999999997335e+00, -3.168932452269864197e-01, 2.000000000000000000e+00, 3.723464124463156111e+00
4.108939896763459387e+00, 3.749999999999997335e+00, -3.238259627459126877e-01, 2.000000000000000000e+00, 3.809302259087018250e+00
4.142801173307001150e+00, 3.749999999999997335e+00, -3.294715034077057014e-01, 2.000000000000000000e+00, 3.876506978997809050e+00
4.168750223517807107e+00, 3.749999999999997335e+00, -3.339344482318580276e-01, 2.000000000000000000e+00, 3.928052851150206415e+00
4.188327385869295760e+00, 3.749999999999997335e+00, -3.373825461616942745e-01, 2.000000000000000000e+00, 3.966968647865119824e+00
4.202924010304425195e+00, 3.749999999999997335e+00, -3.400000000000000244e-01, 2.000000000000000000e+00, 4.000000000000000000e+00
SURFACE_FACE,5,40
# nx,ny,nz,area
1.358223318115086564e-01, 2.563614334181068752e-02, -9.904014753300010021e-01, 2.093156251580976374e-02
1.334713674678297546e-01, 2.503899844131261473e-02, -9.907363133666412525e-01, 2.805779633052095379e-02
1.303995833233722867e-01, 2.427316148895164796e-02, -9.911643467661768181e-01, 3.716323124915120457e-02
1.264681535876706342e-01, 2.331713267851898835e-02, -9.916965853787022001e-01, 4.845179804014045077e-02
1.215697019035663906e-01, 2.216468945809131966e-02, -9.923353939673340562e-01, 6.188412526651535656e-02
1.155295111944902031e-01, 2.081513124243589141e-02, -9.930859289882836283e-01, 7.699797847574646470e-02
1.080234540925136544e-01, 1.927204543348958951e-02, -9.939615292508720001e-01, 9.274251897750435125e-02
9.870430358278499405e-02, 1.757531310199858879e-02, -9.949615916323625298e-01, 1.074360943204767938e-01
8.679463976729129282e-02, 1.577182146344480521e-02, -9.961013704214001230e-01, 1.189791787651206523e-01
7.125323878676773082e-02, 1.396417008986772582e-02, -9.973605054924207236e-01, 1.253694413323256929e-01
5.083242471561377762e-02, 1.233205333536947605e-02, -9.986310555245441201e-01, 1.253664637641789814e-01
2.438379827657147919e-02, 1.113354248806574728e-02, -9.996406727486002453e-01, 1.189705509961350577e-01
-8.959663804267346821e-03, 1.065350575770690651e-02, -9.999031089258523242e-01, 1.074226829013062434e-01
-4.997176791676055663e-02, 1.150413657154026811e-02, -9.986843731895562737e-01, 9.272532785095791152e-02
-9.994004279109962308e-02, 1.334811325242588921e-02, -9.949039228586413763e-01, 7.697811297268196407e-02
-1.621540733439543469e-01, 1.652660824729191430e-02, -9.866270459083331668e-01, 6.186016974496065524e-02
-2.440501636396756602e-01, 2.151515965819052190e-02, -9.695239117898692971e-01, 4.842034246155278721e-02
-3.638511392882007867e-01, 2.955218264855168087e-02, -9.309881937701384169e-01, 3.711000927541881905e-02
-5.693671896864206383e-01, 4.396358730535546155e-02, -8.209069413154159722e-01, 2.791314224321250759e-02
-9.079144537208381216e-01, 6.783183665433165088e-02, -4.136304953226878633e-01, 2.046329776578149212e-02
-9.079144537208416743e-01, 6.783183665433192844e-02, 4.136304953226802028e-01, 2.046329473884243855e-02
-5.693671896864269666e-01, 4.396358730535618320e-02, 8.209069413154116424e-01, 2.791312179753555403e-02
-3.638511392882016193e-01, 2.955218264855159413e-02, 9.309881937701381949e-01, 3.710999068668728584e-02
-2.440501636396741336e-01, 2.151515965819042822e-02, 9.695239117898696302e-01, 4.842032963838527326e-02
-1.621540733439566506e-01, 1.652660824729205308e-02, 9.866270459083328337e-01, 6.186016217369401382e-02
-9.994004279109922062e-02, 1.334811325242579727e-02, 9.949039228586414874e-01, 7.697810965404519590e-02
-4.997176791676174318e-02, 1.150413657154022475e-02, 9.986843731895560516e-01, 9.272532713425474249e-02
-8.959663804266371906e-03, 1.065350575770695335e-02, 9.999031089258523242e-01, 1.074226829065971500e-01
2.438379827657108020e-02, 1.113354248806576983e-02, 9.996406727486002453e-01, 1.189705510931600152e-01
5.083242471561400661e-02, 1.233205333536945177e-02, 9.986310555245441201e-01, 1.253664653375099469e-01
7.125323878676707856e-02, 1.396417008986760092e-02, 9.973605054924209457e-01, 1.253694465228710753e-01
8.679463976729095975e-02, 1.577182146344484684e-02, 9.961013704214001230e-01, 1.189791883329904681e-01
9.870430358278688143e-02, 1.757531310199869634e-02, 9.949615916323623077e-01, 1.074361069028787058e-01
1.080234540925120862e-01, 1.927204543348937441e-02, 9.939615292508723332e-01, 9.274253215829714181e-02
1.155295111944912162e-01, 2.081513124243597121e-02, 9.930859289882835172e-01, 7.699799011874891574e-02
1.215697019035626436e-01, 2.216468945809048699e-02, 9.923353939673347224e-01, 6.188413434658257550e-02
1.264681535876739649e-01, 2.331713267851947755e-02, 9.916965853787017560e-01, 4.845180445119749713e-02
1.303995833233766999e-01, 2.427316148895258818e-02, 9.911643467661763740e-01, 3.716323543724277950e-02
1.334713674678219553e-01, 2.503899844131155655e-02, 9.907363133666423627e-01, 2.805779891471653353e-02
1.358223318115097666e-01, 2.563614334181089915e-02, 9.904014753300007801e-01, 2.093156404228471712e-02
1.403865175502777840e-01, 2.649762258662379660e-02, -9.897421389874043740e-01, 1.875138867068799897e-02
1.379577528301062783e-01, 2.586823237333749428e-02, -9.901002439086389328e-01, 2.513540283577600509e-02
1.347865656464380946e-01, 2.506102050122829827e-02, -9.905576848284380898e-01, 3.329249737400448439e-02
1.307303315505787822e-01, 2.405300347460617369e-02, -9.911261440586290883e-01, 4.340537486710814574e-02
1.256698513676383355e-01, 2.283553158645186890e-02, -9.918092694436767554e-01, 5.543881613404174485e-02
1.194255567638604770e-01, 2.140766316602473254e-02, -9.926123353804403582e-01, 6.897877091422867368e-02
1.116710295074008624e-01, 1.977454446797063947e-02, -9.935484631158367774e-01, 8.308388443281294888e-02
1.020309461283541025e-01, 1.797631154083140573e-02, -9.946187904194953022e-01, 9.624772374329934599e-02
8.970624398343565731e-02, 1.606483843318152333e-02, -9.958386971575768909e-01, 1.065894692628464729e-01
7.360763165242679984e-02, 1.414936950187695164e-02, -9.971868991845110886e-01, 1.123152468787148028e-01
5.243378542891478228e-02, 1.242108094045666147e-02, -9.985471520633690812e-01, 1.123135773298706286e-01
2.498162916073725162e-02, 1.115305689617316492e-02, -9.996256937105738594e-01, 1.065842299913179747e-01
-9.663403980620179773e-03, 1.064577546751870919e-02, -9.998966377022189267e-01, 9.623838242729726433e-02
-5.231933737511569593e-02, 1.156431321349413351e-02, -9.985634449530630397e-01, 8.306950467088008994e-02
-1.043529068472895116e-01, 1.352215382668915666e-02, -9.944484009682997838e-01, 6.895812098074614871e-02
-1.691756634774394252e-01, 1.688090900202019601e-02, -9.854413375732893332e-01, 5.540851116491557482e-02
-2.545327426312949948e-01, 2.213381130737438265e-02, -9.668108280969966994e-01, 4.335880135932782681e-02
-3.789768446063163654e-01, 3.054305273505266566e-02, -9.249019803102724868e-01, 3.321030046468325531e-02
-5.883219641211974160e-01, 4.529676144688743467e-02, -8.073570894808568266e-01, 2.495211894059370245e-02
-9.147863053860786353e-01, 6.834524440740694096e-02, -3.981142336628769596e-01, 1.834336553915250079e-02
-9.147863053860767479e-01, 6.834524440740680218e-02, 3.981142336628817335e-01, 1.834336194200407444e-02
-5.883219641212114048e-01, 4.529676144688836448e-02, 8.073570894808466125e-01, 2.495209388898192437e-02
-3.789768446063150331e-01, 3.054305273505274199e-02, 9.249019803102730419e-01, 3.321027746207309839e-02
-2.545327426312924413e-01, 2.213381130737400448e-02, 9.668108280969973656e-01, 4.335878543716460698e-02
-1.691756634774428947e-01, 1.688090900202019948e-02, 9.854413375732888891e-01, 5.540850174984403992e-02
-1.043529068472890398e-01, 1.352215382668907513e-02, 9.944484009682997838e-01, 6.895811685101599364e-02
-5.231933737511632737e-02, 1.156431321349415085e-02, 9.985634449530630397e-01, 8.306950377885607972e-02
-9.663403980619095571e-03, 1.064577546751868491e-02, 9.998966377022190377e-01, 9.623838243394719494e-02
2.498162916073681100e-02, 1.115305689617309033e-02, 9.996256937105738594e-01, 1.065842301122430086e-01
5.243378542891469901e-02, 1.242108094045669443e-02, 9.985471520633691922e-01, 1.123135792904763897e-01
7.360763165242585615e-02, 1.414936950187702450e-02, 9.971868991845110886e-01, 1.123152533466995756e-01
8.970624398343601813e-02, 1.606483843318156149e-02, 9.958386971575768909e-01, 1.065894811852848845e-01
1.020309461283551294e-01, 1.797631154083152716e-02, 9.946187904194953022e-01, 9.624773942193370901e-02
1.116710295073999604e-01, 1.977454446797038273e-02, 9.935484631158369995e-01, 8.308390085684216886e-02
1.194255567638610460e-01, 2.140766316602489214e-02, 9.926123353804403582e-01, 6.897878542183331907e-02
1.256698513676327567e-01, 2.283553158645124787e-02, 9.918092694436775325e-01, 5.543882744791823330e-02
1.307303315505844166e-01, 2.405300347460720758e-02, 9.911261440586283111e-01, 4.340538285521230305e-02
1.347865656464468653e-01, 2.506102050122992891e-02, 9.905576848284369795e-01, 3.329250259222490960e-02
1.379577528301021705e-01, 2.586823237333663733e-02, 9.901002439086395990e-01, 2.513540605554545615e-02
1.403865175502679308e-01, 2.649762258662193351e-02, 9.897421389874059283e-01, 1.875139057256986971e-02
1.460732009404300535e-01, 2.757097060373613767e-02, -9.888895092713768653e-01, 1.657187379190351584e-02
1.435476415215178603e-01, 2.690141962593664213e-02, -9.892777103704090136e-01, 2.221386078084976179e-02
1.402527743976844932e-01, 2.604267377349808732e-02, -9.897731752358615021e-01, 2.942283854972234380e-02
1.360412412782175395e-01, 2.496989971159614685e-02, -9.903884514572424136e-01, 3.836026963500137332e-02
1.307791040843484520e-01, 2.367142133245886404e-02, -9.911288966360511932e-01, 4.899505754823423043e-02
1.242807383892495371e-01, 2.214599414129397870e-02, -9.919999259117496804e-01, 6.096129585725795774e-02
1.162168551736413175e-01, 2.040070425906468851e-02, -9.930143271067558564e-01, 7.342706786094158056e-02
1.061770991164951300e-01, 1.847600476847642906e-02, -9.941755684339668164e-01, 8.506109356400032295e-02
9.333539916370647838e-02, 1.642998295120341040e-02, -9.954991506391025480e-01, 9.420122663715735367e-02
7.654250373931670293e-02, 1.438016446040634583e-02, -9.969626151423174321e-01, 9.926205694546968994e-02
5.443013337393157874e-02, 1.253203350813205004e-02, -9.984389358979581797e-01, 9.926115320362616234e-02
2.572696896899952929e-02, 1.117738111015452798e-02, -9.996065171952344119e-01, 9.419796991796539065e-02
-1.054079821545486108e-02, 1.063613020087764496e-02, -9.998878758677549605e-01, 8.505415811822727989e-02
-5.524592773664293438e-02, 1.163925306485748962e-02, -9.984049355129459569e-01, 7.341441525054412387e-02
-1.098527038651943288e-01, 1.373880259715534735e-02, -9.938529210887806498e-01, 6.094030062346594834e-02
-1.779213975275883985e-01, 1.732161344051331292e-02, -9.838922390229770665e-01, 4.896135485058403236e-02
-2.675722779418966413e-01, 2.290219374752886644e-02, -9.632655737638168292e-01, 3.830542224157271192e-02
-3.977338356865212643e-01, 3.176966125285655973e-02, -9.169506445681609996e-01, 2.932481038572874385e-02
-6.116061645756071252e-01, 4.693143449365645009e-02, -7.897691687508970881e-01, 2.201300988835918487e-02
-9.229750741321505192e-01, 6.895704128067807470e-02, -3.786316666478996562e-01, 1.623185530274377439e-02
-9.229750741321486318e-01, 6.895704128067793592e-02, 3.786316666479038751e-01, 1.623185098537386489e-02
-6.116061645756162291e-01, 4.693143449365672071e-02, 7.897691687508900937e-01, 2.201297860413817253e-02
-3.977338356865273705e-01, 3.176966125285705933e-02, 9.169506445681583351e-01, 2.932478123409884563e-02
-2.675722779418937547e-01, 2.290219374752893930e-02, 9.632655737638174953e-01, 3.830540195679297405e-02
-1.779213975275914794e-01, 1.732161344051339619e-02, 9.838922390229766224e-01, 4.896134282838365825e-02
-1.098527038651932325e-01, 1.373880259715536123e-02, 9.938529210887808718e-01, 6.094029534450942642e-02
-5.524592773664393358e-02, 1.163925306485751564e-02, 9.984049355129459569e-01, 7.341441410994610506e-02
-1.054079821545363636e-02, 1.063613020087762935e-02, 9.998878758677550715e-01, 8.505415812683561616e-02
2.572696896899890479e-02, 1.117738111015456615e-02, 9.996065171952344119e-01, 9.419797007286173640e-02
5.443013337393191875e-02, 1.253203350813203616e-02, 9.984389358979581797e-01, 9.926115571452956421e-02
7.654250373931623108e-02, 1.438016446040623307e-02, 9.969626151423174321e-01, 9.926206522839187141e-02
9.333539916370606204e-02, 1.642998295120355265e-02, 9.954991506391025480e-01, 9.420124190454304269e-02
1.061770991164962957e-01, 1.847600476847649498e-02, 9.941755684339668164e-01, 8.506111364081681003e-02
1.162168551736393746e-01, 2.040070425906470586e-02, 9.930143271067560784e-01, 7.342708889157884000e-02
1.242807383892520351e-01, 2.214599414129450258e-02, 9.919999259117492363e-01, 6.096131443334211475e-02
1.307791040843445385e-01, 2.367142133245806607e-02, 9.911288966360517483e-01, 4.899507203445350317e-02
1.360412412782207314e-01, 2.496989971159669849e-02, 9.903884514572419695e-01, 3.836027986258876143e-02
1.402527743976946517e-01, 2.604267377350005450e-02, 9.897731752358599477e-01, 2.942284523068717031e-02
1.435476415215093393e-01, 2.690141962593528210e-02, 9.892777103704104569e-01, 2.221386490306398800e-02
1.460732009404214771e-01, 2.757097060373452091e-02, 9.888895092713783086e-01, 1.657187622679881164e-02
1.533536501749843128e-01, 2.894513814806018784e-02, -9.877473548208561827e-01, 1.439332290318606766e-02
1.507044257139522336e-01, 2.822420063985221425e-02, -9.881758803818626591e-01, 1.929356427758383008e-02
1.472515287350351920e-01, 2.729951108009802049e-02, -9.887222683746849095e-01, 2.555475238616219946e-02
1.428415383711230391e-01, 2.614386544725872882e-02, -9.894002189282385951e-01, 3.331709237266650137e-02
1.373216340365820132e-01, 2.474170901542965123e-02, -9.902174592787783558e-01, 4.255356719052107162e-02
1.304984156965926789e-01, 2.309140456828899166e-02, -9.911795753221223082e-01, 5.294635519173405275e-02
1.220388870153464728e-01, 2.120251662547039881e-02, -9.922988276445771083e-01, 6.377291069404064650e-02
1.114877981050957090e-01, 1.911590232207487083e-02, -9.935819307697227876e-01, 7.387700929916750370e-02
9.798441957186893037e-02, 1.689760229201387604e-02, -9.950444837081128258e-01, 8.181512980086666498e-02
8.030260215744169927e-02, 1.467574771970743194e-02, -9.966624877638423641e-01, 8.621033644902498239e-02
5.698813080309730883e-02, 1.267414557934447641e-02, -9.982944049634870920e-01, 8.620940535158930218e-02
2.668209362621889666e-02, 1.120854325670119986e-02, -9.995811294926412183e-01, 8.181179897686197133e-02
-1.166516593702610939e-02, 1.062375783175327840e-02, -9.998755220892218132e-01, 7.387004522759424430e-02
-5.899578084950987678e-02, 1.173514533979959709e-02, -9.981892527000131299e-01, 6.376039927458060363e-02
-1.168966574068620173e-01, 1.401585722858088127e-02, -9.930451788479972564e-01, 5.292565765410382067e-02
-1.891120368802436946e-01, 1.788455208288522100e-02, -9.817926361018399772e-01, 4.252078768177829093e-02
-2.842231634165652276e-01, 2.388146972282369218e-02, -9.584606767005927619e-01, 3.326399535408952612e-02
-4.215701883240234871e-01, 3.332491603630453880e-02, -9.061832189395367942e-01, 2.546017088447154880e-02
-6.407824342458688927e-01, 4.897474719705387225e-02, -7.661588256353399906e-01, 1.910611449620770036e-02
-9.328413382860675229e-01, 6.969416669567043976e-02, -3.534823343722490741e-01, 1.413260971860288116e-02
-9.328413382860731851e-01, 6.969416669567084222e-02, 3.534823343722344191e-01, 1.413260450358261137e-02
-6.407824342458657840e-01, 4.897474719705353918e-02, 7.661588256353427662e-01, 1.910607460857741829e-02
-4.215701883240247083e-01, 3.332491603630474003e-02, 9.061832189395362391e-01, 2.546013284699805840e-02
-2.842231634165670595e-01, 2.388146972282349095e-02, 9.584606767005922068e-01, 3.326396866083331655e-02
-1.891120368802444995e-01, 1.788455208288507875e-02, 9.817926361018398662e-01, 4.252077180352573788e-02
-1.168966574068613096e-01, 1.401585722858085178e-02, 9.930451788479973674e-01, 5.292565067005584878e-02
-5.899578084951017515e-02, 1.173514533979960577e-02, 9.981892527000131299e-01, 6.376039776477958332e-02
-1.166516593702527499e-02, 1.062375783175322115e-02, 9.998755220892218132e-01, 7.387004523917324594e-02
2.668209362621889666e-02, 1.120854325670121721e-02, 9.995811294926412183e-01, 8.181179918238348781e-02
5.698813080309726026e-02, 1.267414557934443999e-02, 9.982944049634869810e-01, 8.620940868221410591e-02
8.030260215744094987e-02, 1.467574771970752041e-02, 9.966624877638422531e-01, 8.621034743489004726e-02
9.798441957187015161e-02, 1.689760229201380665e-02, 9.950444837081128258e-01, 8.181515004893527565e-02
1.114877981050951122e-01, 1.911590232207465573e-02, 9.935819307697230096e-01, 7.387703592393979335e-02
1.220388870153471805e-01, 2.120251662547027738e-02, 9.922988276445771083e-01, 6.377293858193611165e-02
1.304984156965942055e-01, 2.309140456828906798e-02, 9.911795753221221972e-01, 5.294637982322387970e-02
1.373216340365735755e-01, 2.474170901542841958e-02, 9.902174592787793550e-01, 4.255358639776046087e-02
1.428415383711294506e-01, 2.614386544725990844e-02, 9.894002189282378179e-01, 3.331710593263005615e-02
1.472515287350502355e-01, 2.729951108010086891e-02, 9.887222683746828000e-01, 2.555476124349650990e-02
1.507044257139437682e-01, 2.822420063985090280e-02, 9.881758803818639914e-01, 1.929356974240639677e-02
1.533536501749660219e-01, 2.894513814805673921e-02, 9.877473548208590692e-01, 1.439332613101831915e-02
1.630050815453752966e-01, 3.076682295323910493e-02, -9.861453979995798980e-01, 1.221626493579534498e-02
1.601924354270317929e-01, 2.997782871061720547e-02, -9.866304847397292521e-01, 1.637519675565323254e-02
1.565306705719160529e-01, 2.896579237006370253e-02, -9.872482626182133014e-01, 2.168910181114970526e-02
1.518583246564148836e-01, 2.770036217921454519e-02, -9.880140379405989437e-01, 2.827690099331572199e-02
1.459975248583873786e-01, 2.616083408408368186e-02, -9.889389938187540530e-01, 3.611558971464673418e-02
1.387445176566540206e-01, 2.434503916227481746e-02, -9.900289278038343355e-01, 4.493533967296958753e-02
1.297613250796078865e-01, 2.226581561895061429e-02, -9.912952294692066735e-01, 5.412287235522406786e-02
1.185330974165301199e-01, 1.996455130241518369e-02, -9.927493749724231042e-01, 6.269686817401301515e-02
1.041529960579837683e-01, 1.751782562596197745e-02, -9.944069987673476163e-01, 6.943235646880593914e-02
8.529266096315726853e-02, 1.506783381604542837e-02, -9.962419999025919903e-01, 7.316089195550413982e-02
6.038351650052549424e-02, 1.286268285401995400e-02, -9.980923716394328737e-01, 7.315870500962748380e-02
2.795007458016169483e-02, 1.124989813734265931e-02, -9.995460135095647347e-01, 6.942576610070214094e-02
-1.315785984226043245e-02, 1.060731145105766986e-02, -9.998571676335332725e-01, 6.268610492727086370e-02
-6.397288031178632872e-02, 1.186219803167552073e-02, -9.978811346259990334e-01, 5.410804612065414632e-02
-1.262395786718649437e-01, 1.438260278689500356e-02, -9.918955134054313616e-01, 4.491593671348891037e-02
-2.039323113390566211e-01, 1.862839623543291467e-02, -9.788077417172412753e-01, 3.609042763478021582e-02
-3.062019085330535129e-01, 2.517075191399287259e-02, -9.516337659303603091e-01, 2.824108397556907013e-02
-4.527871723086853706e-01, 3.535555776663058813e-02, -8.909173705387696263e-01, 2.162783668118581359e-02
-6.781603389623600542e-01, 5.158348320696606870e-02, -7.331014247146798724e-01, 1.624913253692250245e-02
-9.448284785063594260e-01, 7.058974637726173063e-02, -3.198690887062265453e-01, 1.205218854810776070e-02
-9.448284785063660873e-01, 7.058974637726223023e-02, 3.198690887062065613e-01, 1.205218228344053996e-02
-6.781603389623463984e-01, 5.158348320696552747e-02, 7.331014247146926399e-01, 1.624908064695584908e-02
-4.527871723086981381e-01, 3.535555776663141386e-02, 8.909173705387630759e-01, 2.162778524012256079e-02
-3.062019085330549562e-01, 2.517075191399295933e-02, 9.516337659303598651e-01, 2.824104734784713827e-02
-2.039323113390546227e-01, 1.862839623543279324e-02, 9.788077417172418304e-01, 3.609040571129840114e-02
-1.262395786718641111e-01, 1.438260278689489947e-02, 9.918955134054314726e-01, 4.491592704264746327e-02
-6.397288031178632872e-02, 1.186219803167544787e-02, 9.978811346259990334e-01, 5.410804402801248914e-02
-1.315785984226030408e-02, 1.060731145105766986e-02, 9.998571676335332725e-01, 6.268610494367223007e-02
2.795007458016249280e-02, 1.124989813734268360e-02, 9.995460135095647347e-01, 6.942576638651434817e-02
6.038351650052497382e-02, 1.286268285401992451e-02, 9.980923716394328737e-01, 7.315870963948423178e-02
8.529266096315778201e-02, 1.506783381604539368e-02, 9.962419999025918793e-01, 7.316090722386536793e-02
1.041529960579826858e-01, 1.751782562596200174e-02, 9.944069987673478384e-01, 6.943238460570133608e-02
1.185330974165299117e-01, 1.996455130241515941e-02, 9.927493749724231042e-01, 6.269690516709233719e-02
1.297613250796081363e-01, 2.226581561895072184e-02, 9.912952294692066735e-01, 5.412291109837506775e-02
1.387445176566567129e-01, 2.434503916227532053e-02, 9.900289278038338914e-01, 4.493537388811212618e-02
1.459975248583818552e-01, 2.616083408408270694e-02, 9.889389938187549411e-01, 3.611561639202327811e-02
1.518583246564213507e-01, 2.770036217921562419e-02, 9.880140379405978335e-01, 2.827691982512828620e-02
1.565306705719359814e-01, 2.896579237006732116e-02, 9.872482626182099708e-01, 2.168911411095936215e-02
1.601924354270245210e-01, 2.997782871061608484e-02, 9.866304847397303623e-01, 1.637520434385925788e-02
1.630050815453419899e-01, 3.076682295323282176e-02, 9.861453979995854491e-01, 1.221626941754758687e-02
# DegenGeom Type,nXsecs,nPnts/Xsec
PLATE,6,21
# nx,ny,nz
0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# x,y,z,zCamber,t,nCamberx,nCambery,nCamberz,u,wTop,wBot,xxCamber,xyCamber,xzCamber
4.910727625877782998e+00, 0.000000000000000000e+00, -3.400000000000000244e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
4.881647019480882754e+00, 0.000000000000000000e+00, -3.400000000000000244e-01, 1.665334536937734811e-16, 7.976150823086392005e-03, -2.227085318219803510e-13, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 3.966968647865119824e+00, 3.303135213488024580e-02
4.842652630513334167e+00, 0.000000000000000000e+00, -3.400000000000000244e-01, 2.220446049250313081e-16, 1.848274949894401775e-02, -2.883267188415456984e-13, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 3.928052851150206415e+00, 7.194714884979341862e-02
4.790981313180976642e+00, 0.000000000000000000e+00, -3.400000000000000244e-01, 2.220446049250313081e-16, 3.207871523740657427e-02, -1.107498742548681525e-13, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 3.876506978997809050e+00, 1.234930210021912000e-01
